FC
Epoch: 1
[epoch:1, iter:171] Loss: 1.649 | Acc: 39.647%
[epoch:1, iter:181] Loss: 1.639 | Acc: 39.952%
[epoch:1, iter:191] Loss: 1.625 | Acc: 40.445%
[epoch:1, iter:201] Loss: 1.615 | Acc: 40.862%
[epoch:1, iter:211] Loss: 1.605 | Acc: 41.229%
[epoch:1, iter:221] Loss: 1.596 | Acc: 41.583%
[epoch:1, iter:231] Loss: 1.585 | Acc: 42.069%
[epoch:1, iter:241] Loss: 1.573 | Acc: 42.541%
[epoch:1, iter:251] Loss: 1.561 | Acc: 43.006%
[epoch:1, iter:261] Loss: 1.553 | Acc: 43.331%
[epoch:1, iter:271] Loss: 1.543 | Acc: 43.701%
[epoch:1, iter:281] Loss: 1.535 | Acc: 43.986%
[epoch:1, iter:291] Loss: 1.529 | Acc: 44.239%
[epoch:1, iter:301] Loss: 1.523 | Acc: 44.448%
[epoch:1, iter:311] Loss: 1.515 | Acc: 44.767%
[epoch:1, iter:321] Loss: 1.507 | Acc: 45.101%
[epoch:1, iter:331] Loss: 1.500 | Acc: 45.393%
[epoch:1, iter:341] Loss: 1.493 | Acc: 45.665%
[epoch:1, iter:351] Loss: 1.484 | Acc: 46.029%
[epoch:1, iter:361] Loss: 1.477 | Acc: 46.276%
[epoch:1, iter:371] Loss: 1.469 | Acc: 46.603%
[epoch:1, iter:381] Loss: 1.462 | Acc: 46.918%
[epoch:1, iter:391] Loss: 1.454 | Acc: 47.172%
Waiting Test...
Test's ac is: 56.810%

Epoch: 2
[epoch:2, iter:392] Loss: 1.102 | Acc: 56.250%
[epoch:2, iter:402] Loss: 1.182 | Acc: 56.534%
[epoch:2, iter:412] Loss: 1.192 | Acc: 56.920%
[epoch:2, iter:422] Loss: 1.186 | Acc: 57.712%
[epoch:2, iter:432] Loss: 1.173 | Acc: 58.308%
[epoch:2, iter:442] Loss: 1.162 | Acc: 58.931%
[epoch:2, iter:452] Loss: 1.160 | Acc: 59.298%
[epoch:2, iter:462] Loss: 1.164 | Acc: 58.924%
[epoch:2, iter:472] Loss: 1.160 | Acc: 58.922%
[epoch:2, iter:482] Loss: 1.150 | Acc: 59.238%
[epoch:2, iter:492] Loss: 1.148 | Acc: 59.290%
[epoch:2, iter:502] Loss: 1.150 | Acc: 59.269%
[epoch:2, iter:512] Loss: 1.146 | Acc: 59.407%
[epoch:2, iter:522] Loss: 1.146 | Acc: 59.315%
[epoch:2, iter:532] Loss: 1.143 | Acc: 59.386%
[epoch:2, iter:542] Loss: 1.145 | Acc: 59.318%
[epoch:2, iter:552] Loss: 1.143 | Acc: 59.467%
[epoch:2, iter:562] Loss: 1.141 | Acc: 59.453%
[epoch:2, iter:572] Loss: 1.138 | Acc: 59.509%
[epoch:2, iter:582] Loss: 1.137 | Acc: 59.665%
[epoch:2, iter:592] Loss: 1.135 | Acc: 59.674%
[epoch:2, iter:602] Loss: 1.133 | Acc: 59.756%
[epoch:2, iter:612] Loss: 1.134 | Acc: 59.661%
[epoch:2, iter:622] Loss: 1.133 | Acc: 59.788%
[epoch:2, iter:632] Loss: 1.130 | Acc: 59.858%
[epoch:2, iter:642] Loss: 1.126 | Acc: 60.010%
[epoch:2, iter:652] Loss: 1.123 | Acc: 60.138%
[epoch:2, iter:662] Loss: 1.121 | Acc: 60.223%
[epoch:2, iter:672] Loss: 1.120 | Acc: 60.309%
[epoch:2, iter:682] Loss: 1.117 | Acc: 60.355%
[epoch:2, iter:692] Loss: 1.114 | Acc: 60.478%
[epoch:2, iter:702] Loss: 1.111 | Acc: 60.649%
[epoch:2, iter:712] Loss: 1.110 | Acc: 60.645%
[epoch:2, iter:722] Loss: 1.108 | Acc: 60.739%
[epoch:2, iter:732] Loss: 1.107 | Acc: 60.773%
[epoch:2, iter:742] Loss: 1.104 | Acc: 60.864%
[epoch:2, iter:752] Loss: 1.102 | Acc: 60.896%
[epoch:2, iter:762] Loss: 1.101 | Acc: 60.961%
[epoch:2, iter:772] Loss: 1.097 | Acc: 61.112%
[epoch:2, iter:782] Loss: 1.095 | Acc: 61.166%
Waiting Test...
Test's ac is: 61.300%

Epoch: 3
[epoch:3, iter:783] Loss: 1.010 | Acc: 69.531%
[epoch:3, iter:793] Loss: 1.030 | Acc: 64.347%
[epoch:3, iter:803] Loss: 1.034 | Acc: 64.658%
[epoch:3, iter:813] Loss: 1.010 | Acc: 64.869%
[epoch:3, iter:823] Loss: 1.009 | Acc: 64.691%
[epoch:3, iter:833] Loss: 0.998 | Acc: 64.798%
[epoch:3, iter:843] Loss: 0.994 | Acc: 64.831%
[epoch:3, iter:853] Loss: 0.990 | Acc: 64.899%
[epoch:3, iter:863] Loss: 0.987 | Acc: 64.950%
[epoch:3, iter:873] Loss: 0.983 | Acc: 65.076%
[epoch:3, iter:883] Loss: 0.976 | Acc: 65.261%
[epoch:3, iter:893] Loss: 0.978 | Acc: 65.224%
[epoch:3, iter:903] Loss: 0.978 | Acc: 65.270%
[epoch:3, iter:913] Loss: 0.981 | Acc: 65.214%
[epoch:3, iter:923] Loss: 0.980 | Acc: 65.221%
[epoch:3, iter:933] Loss: 0.981 | Acc: 65.133%
[epoch:3, iter:943] Loss: 0.974 | Acc: 65.441%
[epoch:3, iter:953] Loss: 0.971 | Acc: 65.497%
[epoch:3, iter:963] Loss: 0.968 | Acc: 65.578%
[epoch:3, iter:973] Loss: 0.970 | Acc: 65.494%
[epoch:3, iter:983] Loss: 0.967 | Acc: 65.664%
[epoch:3, iter:993] Loss: 0.968 | Acc: 65.640%
[epoch:3, iter:1003] Loss: 0.965 | Acc: 65.738%
[epoch:3, iter:1013] Loss: 0.964 | Acc: 65.804%
[epoch:3, iter:1023] Loss: 0.962 | Acc: 65.891%
[epoch:3, iter:1033] Loss: 0.960 | Acc: 65.989%
[epoch:3, iter:1043] Loss: 0.957 | Acc: 66.137%
[epoch:3, iter:1053] Loss: 0.957 | Acc: 66.155%
[epoch:3, iter:1063] Loss: 0.958 | Acc: 66.117%
[epoch:3, iter:1073] Loss: 0.959 | Acc: 66.124%
[epoch:3, iter:1083] Loss: 0.957 | Acc: 66.206%
[epoch:3, iter:1093] Loss: 0.955 | Acc: 66.301%
[epoch:3, iter:1103] Loss: 0.954 | Acc: 66.333%
[epoch:3, iter:1113] Loss: 0.953 | Acc: 66.352%
[epoch:3, iter:1123] Loss: 0.953 | Acc: 66.379%
[epoch:3, iter:1133] Loss: 0.951 | Acc: 66.415%
[epoch:3, iter:1143] Loss: 0.949 | Acc: 66.530%
[epoch:3, iter:1153] Loss: 0.948 | Acc: 66.571%
[epoch:3, iter:1163] Loss: 0.947 | Acc: 66.570%
[epoch:3, iter:1173] Loss: 0.946 | Acc: 66.622%
Waiting Test...
Test's ac is: 70.340%

Epoch: 4
[epoch:4, iter:1174] Loss: 0.801 | Acc: 70.312%
[epoch:4, iter:1184] Loss: 0.848 | Acc: 69.886%
[epoch:4, iter:1194] Loss: 0.886 | Acc: 69.122%
[epoch:4, iter:1204] Loss: 0.877 | Acc: 69.002%
[epoch:4, iter:1214] Loss: 0.881 | Acc: 68.921%
[epoch:4, iter:1224] Loss: 0.884 | Acc: 68.873%
[epoch:4, iter:1234] Loss: 0.885 | Acc: 68.763%
[epoch:4, iter:1244] Loss: 0.895 | Acc: 68.387%
[epoch:4, iter:1254] Loss: 0.891 | Acc: 68.576%
[epoch:4, iter:1264] Loss: 0.884 | Acc: 68.887%
[epoch:4, iter:1274] Loss: 0.892 | Acc: 68.533%
[epoch:4, iter:1284] Loss: 0.887 | Acc: 68.680%
[epoch:4, iter:1294] Loss: 0.886 | Acc: 68.673%
[epoch:4, iter:1304] Loss: 0.886 | Acc: 68.756%
[epoch:4, iter:1314] Loss: 0.884 | Acc: 68.805%
[epoch:4, iter:1324] Loss: 0.882 | Acc: 68.828%
[epoch:4, iter:1334] Loss: 0.878 | Acc: 68.939%
[epoch:4, iter:1344] Loss: 0.878 | Acc: 68.946%
[epoch:4, iter:1354] Loss: 0.879 | Acc: 68.901%
[epoch:4, iter:1364] Loss: 0.878 | Acc: 68.963%
[epoch:4, iter:1374] Loss: 0.878 | Acc: 69.080%
[epoch:4, iter:1384] Loss: 0.877 | Acc: 69.124%
[epoch:4, iter:1394] Loss: 0.875 | Acc: 69.277%
[epoch:4, iter:1404] Loss: 0.876 | Acc: 69.308%
[epoch:4, iter:1414] Loss: 0.876 | Acc: 69.324%
[epoch:4, iter:1424] Loss: 0.876 | Acc: 69.323%
[epoch:4, iter:1434] Loss: 0.875 | Acc: 69.397%
[epoch:4, iter:1444] Loss: 0.873 | Acc: 69.436%
[epoch:4, iter:1454] Loss: 0.874 | Acc: 69.420%
[epoch:4, iter:1464] Loss: 0.873 | Acc: 69.459%
[epoch:4, iter:1474] Loss: 0.871 | Acc: 69.510%
[epoch:4, iter:1484] Loss: 0.869 | Acc: 69.571%
[epoch:4, iter:1494] Loss: 0.870 | Acc: 69.502%
[epoch:4, iter:1504] Loss: 0.868 | Acc: 69.619%
[epoch:4, iter:1514] Loss: 0.867 | Acc: 69.660%
[epoch:4, iter:1524] Loss: 0.865 | Acc: 69.683%
[epoch:4, iter:1534] Loss: 0.863 | Acc: 69.737%
[epoch:4, iter:1544] Loss: 0.863 | Acc: 69.727%
[epoch:4, iter:1554] Loss: 0.863 | Acc: 69.706%
[epoch:4, iter:1564] Loss: 0.863 | Acc: 69.674%
Waiting Test...
Test's ac is: 68.400%

Epoch: 5
[epoch:5, iter:1565] Loss: 0.805 | Acc: 73.438%
[epoch:5, iter:1575] Loss: 0.819 | Acc: 71.236%
[epoch:5, iter:1585] Loss: 0.834 | Acc: 70.499%
[epoch:5, iter:1595] Loss: 0.833 | Acc: 70.439%
[epoch:5, iter:1605] Loss: 0.832 | Acc: 70.617%
[epoch:5, iter:1615] Loss: 0.834 | Acc: 70.650%
[epoch:5, iter:1625] Loss: 0.828 | Acc: 70.876%
[epoch:5, iter:1635] Loss: 0.833 | Acc: 70.654%
[epoch:5, iter:1645] Loss: 0.830 | Acc: 70.698%
[epoch:5, iter:1655] Loss: 0.831 | Acc: 70.587%
[epoch:5, iter:1665] Loss: 0.826 | Acc: 70.769%
[epoch:5, iter:1675] Loss: 0.824 | Acc: 70.812%
[epoch:5, iter:1685] Loss: 0.824 | Acc: 70.829%
[epoch:5, iter:1695] Loss: 0.823 | Acc: 70.974%
[epoch:5, iter:1705] Loss: 0.818 | Acc: 71.166%
[epoch:5, iter:1715] Loss: 0.819 | Acc: 71.135%
[epoch:5, iter:1725] Loss: 0.821 | Acc: 71.118%
[epoch:5, iter:1735] Loss: 0.819 | Acc: 71.245%
[epoch:5, iter:1745] Loss: 0.820 | Acc: 71.210%
[epoch:5, iter:1755] Loss: 0.820 | Acc: 71.184%
[epoch:5, iter:1765] Loss: 0.817 | Acc: 71.315%
[epoch:5, iter:1775] Loss: 0.817 | Acc: 71.257%
[epoch:5, iter:1785] Loss: 0.817 | Acc: 71.271%
[epoch:5, iter:1795] Loss: 0.817 | Acc: 71.249%
[epoch:5, iter:1805] Loss: 0.818 | Acc: 71.240%
[epoch:5, iter:1815] Loss: 0.820 | Acc: 71.137%
[epoch:5, iter:1825] Loss: 0.821 | Acc: 71.130%
[epoch:5, iter:1835] Loss: 0.820 | Acc: 71.114%
[epoch:5, iter:1845] Loss: 0.820 | Acc: 71.122%
[epoch:5, iter:1855] Loss: 0.819 | Acc: 71.147%
[epoch:5, iter:1865] Loss: 0.819 | Acc: 71.140%
[epoch:5, iter:1875] Loss: 0.819 | Acc: 71.164%
[epoch:5, iter:1885] Loss: 0.819 | Acc: 71.206%
[epoch:5, iter:1895] Loss: 0.818 | Acc: 71.280%
[epoch:5, iter:1905] Loss: 0.818 | Acc: 71.323%
[epoch:5, iter:1915] Loss: 0.817 | Acc: 71.278%
[epoch:5, iter:1925] Loss: 0.817 | Acc: 71.314%
[epoch:5, iter:1935] Loss: 0.815 | Acc: 71.405%
[epoch:5, iter:1945] Loss: 0.814 | Acc: 71.461%
[epoch:5, iter:1955] Loss: 0.814 | Acc: 71.480%
Waiting Test...
Test's ac is: 73.820%

Epoch: 6
[epoch:6, iter:1956] Loss: 0.707 | Acc: 79.688%
[epoch:6, iter:1966] Loss: 0.759 | Acc: 74.077%
[epoch:6, iter:1976] Loss: 0.764 | Acc: 74.219%
[epoch:6, iter:1986] Loss: 0.763 | Acc: 73.765%
[epoch:6, iter:1996] Loss: 0.775 | Acc: 73.190%
[epoch:6, iter:2006] Loss: 0.778 | Acc: 73.208%
[epoch:6, iter:2016] Loss: 0.785 | Acc: 73.040%
[epoch:6, iter:2026] Loss: 0.793 | Acc: 72.722%
[epoch:6, iter:2036] Loss: 0.791 | Acc: 72.724%
[epoch:6, iter:2046] Loss: 0.795 | Acc: 72.562%
[epoch:6, iter:2056] Loss: 0.791 | Acc: 72.563%
[epoch:6, iter:2066] Loss: 0.789 | Acc: 72.572%
[epoch:6, iter:2076] Loss: 0.789 | Acc: 72.611%
[epoch:6, iter:2086] Loss: 0.792 | Acc: 72.477%
[epoch:6, iter:2096] Loss: 0.790 | Acc: 72.401%
[epoch:6, iter:2106] Loss: 0.785 | Acc: 72.620%
[epoch:6, iter:2116] Loss: 0.785 | Acc: 72.656%
[epoch:6, iter:2126] Loss: 0.783 | Acc: 72.679%
[epoch:6, iter:2136] Loss: 0.781 | Acc: 72.799%
[epoch:6, iter:2146] Loss: 0.779 | Acc: 72.853%
[epoch:6, iter:2156] Loss: 0.777 | Acc: 72.905%
[epoch:6, iter:2166] Loss: 0.776 | Acc: 72.834%
[epoch:6, iter:2176] Loss: 0.777 | Acc: 72.776%
[epoch:6, iter:2186] Loss: 0.778 | Acc: 72.704%
[epoch:6, iter:2196] Loss: 0.777 | Acc: 72.689%
[epoch:6, iter:2206] Loss: 0.779 | Acc: 72.610%
[epoch:6, iter:2216] Loss: 0.777 | Acc: 72.692%
[epoch:6, iter:2226] Loss: 0.779 | Acc: 72.613%
[epoch:6, iter:2236] Loss: 0.778 | Acc: 72.715%
[epoch:6, iter:2246] Loss: 0.775 | Acc: 72.785%
[epoch:6, iter:2256] Loss: 0.775 | Acc: 72.768%
[epoch:6, iter:2266] Loss: 0.775 | Acc: 72.714%
[epoch:6, iter:2276] Loss: 0.774 | Acc: 72.824%
[epoch:6, iter:2286] Loss: 0.773 | Acc: 72.852%
[epoch:6, iter:2296] Loss: 0.773 | Acc: 72.833%
[epoch:6, iter:2306] Loss: 0.772 | Acc: 72.841%
[epoch:6, iter:2316] Loss: 0.771 | Acc: 72.849%
[epoch:6, iter:2326] Loss: 0.771 | Acc: 72.846%
[epoch:6, iter:2336] Loss: 0.770 | Acc: 72.872%
[epoch:6, iter:2346] Loss: 0.769 | Acc: 72.906%
Waiting Test...
Test's ac is: 73.120%

Epoch: 7
[epoch:7, iter:2347] Loss: 0.792 | Acc: 73.438%
[epoch:7, iter:2357] Loss: 0.739 | Acc: 73.224%
[epoch:7, iter:2367] Loss: 0.781 | Acc: 72.024%
[epoch:7, iter:2377] Loss: 0.788 | Acc: 71.673%
[epoch:7, iter:2387] Loss: 0.768 | Acc: 72.046%
[epoch:7, iter:2397] Loss: 0.766 | Acc: 72.243%
[epoch:7, iter:2407] Loss: 0.754 | Acc: 72.848%
[epoch:7, iter:2417] Loss: 0.752 | Acc: 73.151%
[epoch:7, iter:2427] Loss: 0.751 | Acc: 73.023%
[epoch:7, iter:2437] Loss: 0.750 | Acc: 73.231%
[epoch:7, iter:2447] Loss: 0.747 | Acc: 73.461%
[epoch:7, iter:2457] Loss: 0.747 | Acc: 73.438%
[epoch:7, iter:2467] Loss: 0.746 | Acc: 73.450%
[epoch:7, iter:2477] Loss: 0.750 | Acc: 73.306%
[epoch:7, iter:2487] Loss: 0.751 | Acc: 73.160%
[epoch:7, iter:2497] Loss: 0.748 | Acc: 73.308%
[epoch:7, iter:2507] Loss: 0.748 | Acc: 73.365%
[epoch:7, iter:2517] Loss: 0.749 | Acc: 73.332%
[epoch:7, iter:2527] Loss: 0.751 | Acc: 73.368%
[epoch:7, iter:2537] Loss: 0.747 | Acc: 73.462%
[epoch:7, iter:2547] Loss: 0.744 | Acc: 73.531%
[epoch:7, iter:2557] Loss: 0.745 | Acc: 73.500%
[epoch:7, iter:2567] Loss: 0.746 | Acc: 73.476%
[epoch:7, iter:2577] Loss: 0.745 | Acc: 73.590%
[epoch:7, iter:2587] Loss: 0.742 | Acc: 73.720%
[epoch:7, iter:2597] Loss: 0.743 | Acc: 73.665%
[epoch:7, iter:2607] Loss: 0.742 | Acc: 73.713%
[epoch:7, iter:2617] Loss: 0.742 | Acc: 73.691%
[epoch:7, iter:2627] Loss: 0.740 | Acc: 73.782%
[epoch:7, iter:2637] Loss: 0.739 | Acc: 73.838%
[epoch:7, iter:2647] Loss: 0.738 | Acc: 73.892%
[epoch:7, iter:2657] Loss: 0.738 | Acc: 73.885%
[epoch:7, iter:2667] Loss: 0.738 | Acc: 73.878%
[epoch:7, iter:2677] Loss: 0.739 | Acc: 73.803%
[epoch:7, iter:2687] Loss: 0.739 | Acc: 73.836%
[epoch:7, iter:2697] Loss: 0.739 | Acc: 73.843%
[epoch:7, iter:2707] Loss: 0.740 | Acc: 73.827%
[epoch:7, iter:2717] Loss: 0.740 | Acc: 73.800%
[epoch:7, iter:2727] Loss: 0.741 | Acc: 73.776%
[epoch:7, iter:2737] Loss: 0.740 | Acc: 73.816%
Waiting Test...
Test's ac is: 73.830%

Epoch: 8
[epoch:8, iter:2738] Loss: 0.688 | Acc: 72.656%
[epoch:8, iter:2748] Loss: 0.758 | Acc: 74.432%
[epoch:8, iter:2758] Loss: 0.725 | Acc: 75.260%
[epoch:8, iter:2768] Loss: 0.709 | Acc: 75.882%
[epoch:8, iter:2778] Loss: 0.705 | Acc: 75.838%
[epoch:8, iter:2788] Loss: 0.703 | Acc: 75.597%
[epoch:8, iter:2798] Loss: 0.705 | Acc: 75.538%
[epoch:8, iter:2808] Loss: 0.707 | Acc: 75.440%
[epoch:8, iter:2818] Loss: 0.708 | Acc: 75.473%
[epoch:8, iter:2828] Loss: 0.702 | Acc: 75.558%
[epoch:8, iter:2838] Loss: 0.705 | Acc: 75.456%
[epoch:8, iter:2848] Loss: 0.706 | Acc: 75.394%
[epoch:8, iter:2858] Loss: 0.705 | Acc: 75.310%
[epoch:8, iter:2868] Loss: 0.704 | Acc: 75.340%
[epoch:8, iter:2878] Loss: 0.703 | Acc: 75.404%
[epoch:8, iter:2888] Loss: 0.703 | Acc: 75.347%
[epoch:8, iter:2898] Loss: 0.704 | Acc: 75.349%
[epoch:8, iter:2908] Loss: 0.705 | Acc: 75.302%
[epoch:8, iter:2918] Loss: 0.706 | Acc: 75.255%
[epoch:8, iter:2928] Loss: 0.706 | Acc: 75.254%
[epoch:8, iter:2938] Loss: 0.705 | Acc: 75.233%
[epoch:8, iter:2948] Loss: 0.702 | Acc: 75.392%
[epoch:8, iter:2958] Loss: 0.702 | Acc: 75.361%
[epoch:8, iter:2968] Loss: 0.698 | Acc: 75.534%
[epoch:8, iter:2978] Loss: 0.699 | Acc: 75.489%
[epoch:8, iter:2988] Loss: 0.700 | Acc: 75.504%
[epoch:8, iter:2998] Loss: 0.701 | Acc: 75.485%
[epoch:8, iter:3008] Loss: 0.700 | Acc: 75.519%
[epoch:8, iter:3018] Loss: 0.699 | Acc: 75.548%
[epoch:8, iter:3028] Loss: 0.700 | Acc: 75.534%
[epoch:8, iter:3038] Loss: 0.700 | Acc: 75.522%
[epoch:8, iter:3048] Loss: 0.702 | Acc: 75.462%
[epoch:8, iter:3058] Loss: 0.703 | Acc: 75.431%
[epoch:8, iter:3068] Loss: 0.705 | Acc: 75.397%
[epoch:8, iter:3078] Loss: 0.703 | Acc: 75.415%
[epoch:8, iter:3088] Loss: 0.702 | Acc: 75.463%
[epoch:8, iter:3098] Loss: 0.702 | Acc: 75.470%
[epoch:8, iter:3108] Loss: 0.702 | Acc: 75.476%
[epoch:8, iter:3118] Loss: 0.702 | Acc: 75.482%
[epoch:8, iter:3128] Loss: 0.702 | Acc: 75.490%
Waiting Test...
Test's ac is: 76.450%

Epoch: 9
[epoch:9, iter:3129] Loss: 0.749 | Acc: 74.219%
[epoch:9, iter:3139] Loss: 0.665 | Acc: 76.847%
[epoch:9, iter:3149] Loss: 0.670 | Acc: 76.562%
[epoch:9, iter:3159] Loss: 0.668 | Acc: 76.436%
[epoch:9, iter:3169] Loss: 0.674 | Acc: 76.467%
[epoch:9, iter:3179] Loss: 0.668 | Acc: 76.501%
[epoch:9, iter:3189] Loss: 0.677 | Acc: 76.191%
[epoch:9, iter:3199] Loss: 0.684 | Acc: 76.023%
[epoch:9, iter:3209] Loss: 0.687 | Acc: 76.013%
[epoch:9, iter:3219] Loss: 0.689 | Acc: 76.013%
[epoch:9, iter:3229] Loss: 0.687 | Acc: 76.037%
[epoch:9, iter:3239] Loss: 0.679 | Acc: 76.387%
[epoch:9, iter:3249] Loss: 0.675 | Acc: 76.466%
[epoch:9, iter:3259] Loss: 0.671 | Acc: 76.562%
[epoch:9, iter:3269] Loss: 0.672 | Acc: 76.424%
[epoch:9, iter:3279] Loss: 0.672 | Acc: 76.293%
[epoch:9, iter:3289] Loss: 0.673 | Acc: 76.325%
[epoch:9, iter:3299] Loss: 0.674 | Acc: 76.316%
[epoch:9, iter:3309] Loss: 0.674 | Acc: 76.394%
[epoch:9, iter:3319] Loss: 0.674 | Acc: 76.395%
[epoch:9, iter:3329] Loss: 0.674 | Acc: 76.399%
[epoch:9, iter:3339] Loss: 0.673 | Acc: 76.477%
[epoch:9, iter:3349] Loss: 0.673 | Acc: 76.485%
[epoch:9, iter:3359] Loss: 0.674 | Acc: 76.387%
[epoch:9, iter:3369] Loss: 0.676 | Acc: 76.423%
[epoch:9, iter:3379] Loss: 0.674 | Acc: 76.506%
[epoch:9, iter:3389] Loss: 0.673 | Acc: 76.554%
[epoch:9, iter:3399] Loss: 0.672 | Acc: 76.586%
[epoch:9, iter:3409] Loss: 0.671 | Acc: 76.588%
[epoch:9, iter:3419] Loss: 0.670 | Acc: 76.622%
[epoch:9, iter:3429] Loss: 0.671 | Acc: 76.627%
[epoch:9, iter:3439] Loss: 0.672 | Acc: 76.585%
[epoch:9, iter:3449] Loss: 0.671 | Acc: 76.606%
[epoch:9, iter:3459] Loss: 0.672 | Acc: 76.572%
[epoch:9, iter:3469] Loss: 0.673 | Acc: 76.514%
[epoch:9, iter:3479] Loss: 0.673 | Acc: 76.529%
[epoch:9, iter:3489] Loss: 0.674 | Acc: 76.511%
[epoch:9, iter:3499] Loss: 0.673 | Acc: 76.529%
[epoch:9, iter:3509] Loss: 0.672 | Acc: 76.579%
[epoch:9, iter:3519] Loss: 0.672 | Acc: 76.580%
Waiting Test...
Test's ac is: 78.120%

Epoch: 10
[epoch:10, iter:3520] Loss: 0.592 | Acc: 81.250%
[epoch:10, iter:3530] Loss: 0.648 | Acc: 77.983%
[epoch:10, iter:3540] Loss: 0.650 | Acc: 77.902%
[epoch:10, iter:3550] Loss: 0.642 | Acc: 78.175%
[epoch:10, iter:3560] Loss: 0.642 | Acc: 78.182%
[epoch:10, iter:3570] Loss: 0.650 | Acc: 77.926%
[epoch:10, iter:3580] Loss: 0.654 | Acc: 77.638%
[epoch:10, iter:3590] Loss: 0.656 | Acc: 77.542%
[epoch:10, iter:3600] Loss: 0.656 | Acc: 77.431%
[epoch:10, iter:3610] Loss: 0.653 | Acc: 77.515%
[epoch:10, iter:3620] Loss: 0.654 | Acc: 77.468%
[epoch:10, iter:3630] Loss: 0.654 | Acc: 77.414%
[epoch:10, iter:3640] Loss: 0.654 | Acc: 77.324%
[epoch:10, iter:3650] Loss: 0.656 | Acc: 77.123%
[epoch:10, iter:3660] Loss: 0.654 | Acc: 77.139%
[epoch:10, iter:3670] Loss: 0.656 | Acc: 77.054%
[epoch:10, iter:3680] Loss: 0.656 | Acc: 77.023%
[epoch:10, iter:3690] Loss: 0.659 | Acc: 77.038%
[epoch:10, iter:3700] Loss: 0.660 | Acc: 77.007%
[epoch:10, iter:3710] Loss: 0.662 | Acc: 76.902%
[epoch:10, iter:3720] Loss: 0.662 | Acc: 76.967%
[epoch:10, iter:3730] Loss: 0.660 | Acc: 77.066%
[epoch:10, iter:3740] Loss: 0.661 | Acc: 77.001%
[epoch:10, iter:3750] Loss: 0.660 | Acc: 77.006%
[epoch:10, iter:3760] Loss: 0.659 | Acc: 77.003%
[epoch:10, iter:3770] Loss: 0.657 | Acc: 77.048%
[epoch:10, iter:3780] Loss: 0.659 | Acc: 77.000%
[epoch:10, iter:3790] Loss: 0.658 | Acc: 77.004%
[epoch:10, iter:3800] Loss: 0.657 | Acc: 77.052%
[epoch:10, iter:3810] Loss: 0.659 | Acc: 77.022%
[epoch:10, iter:3820] Loss: 0.660 | Acc: 77.012%
[epoch:10, iter:3830] Loss: 0.658 | Acc: 77.057%
[epoch:10, iter:3840] Loss: 0.658 | Acc: 77.054%
[epoch:10, iter:3850] Loss: 0.658 | Acc: 77.063%
[epoch:10, iter:3860] Loss: 0.658 | Acc: 77.016%
[epoch:10, iter:3870] Loss: 0.657 | Acc: 77.041%
[epoch:10, iter:3880] Loss: 0.657 | Acc: 77.065%
[epoch:10, iter:3890] Loss: 0.656 | Acc: 77.095%
[epoch:10, iter:3900] Loss: 0.656 | Acc: 77.137%
[epoch:10, iter:3910] Loss: 0.655 | Acc: 77.160%
Waiting Test...
Test's ac is: 77.070%
/home/kraylas/.conda/envs/alchemy/bin/python /home/kraylas/PycharmProjects/alchemy-stove/main.py
Files already downloaded and verified
Files already downloaded and verified
LSTM

Epoch: 1
[epoch:1, iter:1] Loss: 2.306 | Acc: 4.688%
[epoch:1, iter:11] Loss: 2.223 | Acc: 17.116%
[epoch:1, iter:21] Loss: 2.149 | Acc: 21.243%
[epoch:1, iter:31] Loss: 2.112 | Acc: 22.530%
[epoch:1, iter:41] Loss: 2.083 | Acc: 23.723%
[epoch:1, iter:51] Loss: 2.054 | Acc: 24.387%
[epoch:1, iter:61] Loss: 2.036 | Acc: 25.282%
[epoch:1, iter:71] Loss: 2.014 | Acc: 26.254%
[epoch:1, iter:81] Loss: 1.990 | Acc: 27.064%
[epoch:1, iter:91] Loss: 1.975 | Acc: 27.816%
[epoch:1, iter:101] Loss: 1.960 | Acc: 28.373%
[epoch:1, iter:111] Loss: 1.947 | Acc: 28.906%
[epoch:1, iter:121] Loss: 1.932 | Acc: 29.500%
[epoch:1, iter:131] Loss: 1.918 | Acc: 30.016%
[epoch:1, iter:141] Loss: 1.908 | Acc: 30.325%
[epoch:1, iter:151] Loss: 1.897 | Acc: 30.712%
[epoch:1, iter:161] Loss: 1.887 | Acc: 31.046%
[epoch:1, iter:171] Loss: 1.878 | Acc: 31.323%
[epoch:1, iter:181] Loss: 1.870 | Acc: 31.591%
[epoch:1, iter:191] Loss: 1.859 | Acc: 32.113%
[epoch:1, iter:201] Loss: 1.850 | Acc: 32.443%
[epoch:1, iter:211] Loss: 1.843 | Acc: 32.812%
[epoch:1, iter:221] Loss: 1.833 | Acc: 33.078%
[epoch:1, iter:231] Loss: 1.827 | Acc: 33.421%
[epoch:1, iter:241] Loss: 1.819 | Acc: 33.678%
[epoch:1, iter:251] Loss: 1.812 | Acc: 33.973%
[epoch:1, iter:261] Loss: 1.805 | Acc: 34.291%
[epoch:1, iter:271] Loss: 1.800 | Acc: 34.562%
[epoch:1, iter:281] Loss: 1.792 | Acc: 34.898%
[epoch:1, iter:291] Loss: 1.789 | Acc: 35.097%
[epoch:1, iter:301] Loss: 1.783 | Acc: 35.322%
[epoch:1, iter:311] Loss: 1.778 | Acc: 35.478%
[epoch:1, iter:321] Loss: 1.773 | Acc: 35.677%
